Influencer,videoName,audio_text,cluster_label,umap_1,umap_2
0_shufen,0_shufen-20251220143221-1256742189711687,(1) An upbeat Mandopop song begins immediately with a male vocalist singing melodic lyrics. (2) The tempo is moderate and steady with a clear rhythmic drum beat and electronic keyboard backing. (3) No actual dialogue or speech from the on-screen subject is heard; the song completely dominates the audio track. (4) Ambient environmental noises are absent or filtered out by the background music.,1,9.580409,-1.6442777
0_shufen,0_shufen-20251225004150-1400076305196908,"(1) The audio starts with a sharp, high-pitched gasp or intake of breath, followed by a dramatic operatic vocal snippet. (2) A brief, suspenseful orchestral string swell follows, creating a sense of exaggerated theatrical tension or realization.",0,11.721093,-2.1845767
0_shufen,0_shufen-20251225174525-788341014281509,"(1) A light, whimsical music box-style melody plays at a moderate tempo. (2) In the background, muffled sounds of a crowd and ambient outdoor street noise are audible. No human speech is detected.",1,11.314407,-2.2199657
0_shufen,0_shufen-20251227150322-836951606034502,"(1) A female voice speaks in Mandarin with a clear and friendly tone, no background music is playing. (2) The woman laughs briefly and playfully. (3) The sound of footsteps crunching on gravel and distant birds chirping becomes audible as she continues to speak with a slightly exaggerated whiny tone about her legs.",3,8.644085,2.233516
0_shufen,0_shufen-20251230212005-921660976966312,"(1) The audio consists of a repetitive, high-pitched rhythmic chime or bell-like sound effect that loops throughout the entire duration. (2) No human vocals, speech, or distinct ambient noises are audible.",1,11.694263,-2.3037686
0_shufen,0_shufen-20260105141248-914404301125361,"(1) Upbeat, high-tempo electronic dance music begins immediately at a constant volume. (2) A female voice speaks a short sentence in Mandarin Chinese with a casual and slightly amused tone. (3) The background music continues with a heavy synth beat until the video ends, with faint background room tone from the store environment.",3,9.239926,2.993029
0_shufen,0_shufen-20260108162629-1291469292822937,"(1) A female voice speaks in Mandarin throughout the video with a polite and cheerful tone. (2) A soft, upbeat background music track with a moderate tempo plays continuously. (3) No significant ambient noise or sound effects are detected, suggesting a quiet indoor recording environment.",3,9.053554,2.6377215
0_shufen,0_shufen-20260122072714-1469676014517354,"(1) A romantic, upbeat pop ballad begins immediately. (2) A male singer's voice is heard performing lyrics about lifelong love and holding someone close (""So as long as I live I'll love you...""). (3) The music maintains a consistent tempo and volume throughout, with no other ambient noise or sound effects detected.",1,10.1354475,-1.7741705
0_shufen,0_shufen-20260226011226-2920721911616960,"(1) A high-pitched, energetic female voice speaks in Mandarin over a fast-paced, upbeat electronic background music track. (2) Digital sound effects of tapping and interface interaction play as the visual editing occurs. (3) A loud, distorted laughter sound effect (meme-style) plays as the reveal is shown. (4) The music continues as the female voice concludes with a humorous remark.",3,9.352871,2.1670437
1105ya,1105ya-20250209040510-938429325310910,"(1) The audio begins with a loud, synchronized countdown from a massive crowd in Chinese, ending with a collective roar. (2) Intense, booming sound effects of fireworks exploding dominate the soundscape, accompanied by the high-pitched cheers and 'wooh' sounds from nearby people. (3) Three female voices are heard shouting 'Happy New Year!' in English with an excited, high-pitched tone. (4) The soundscape concludes with continuous, crackling firework explosions and a rushing wind-like noise, with faint background chatter still audible.",4,10.605276,1.900499
1105ya,1105ya-20250306202217-4372884809697373,"(1) Upbeat, high-tempo pop music with a strong electronic beat begins immediately. A rhythmic percussion sound is prominent. (2) A male vocal track in a foreign language (likely Korean) plays over the music, characterized by a playful and energetic tone. The sound environment is clean, suggesting the music is a direct digital overlay rather than recorded in the room. (3) No significant ambient noise or sound effects are detected; the pop song maintains a consistent volume and energy level until the video ends.",1,10.06632,-1.1119949
1105ya,1105ya-20250416123615-1868548027112934,"(1) An upbeat, high-tempo festive track with traditional Chinese instrumental elements (percussion and strings) plays throughout. Three female voices speak enthusiastically, explaining the rules of a New Year's game. (2) Sounds of the sticky toys slapping the table surface are synchronized with the visual action, accompanied by 'ding' sound effects for success and comical 'boing' or buzzer sounds for failure. (3) The audio concludes with a crescendo of the music, loud cheers, and the sound of many coins clinking together as they celebrate their 'winnings.'",4,10.29792,2.2281153
1105ya,1105ya-20250423150605-757960347352602,"(1) An upbeat, high-pitched electronic pop track starts immediately, featuring a catchy melodic hook. No live human vocals are detected from the subjects; the audio is a pre-recorded track. (2) The track features recurring 'Meow' sound effects and rhythmic 'La la la' vocalizations synchronized with the beat. The tempo is fast and energetic. (3) The music maintains a constant volume and rhythm throughout the video, with very minimal ambient street noise audible beneath the studio-produced music track.",1,10.786954,-1.6701725
1105ya,1105ya-20250423170214-25954865170809540,"(1) An upbeat, mid-tempo pop song begins immediately with male vocals. (2) The song continues consistently with a steady electronic beat throughout the duration. (3) No ambient environmental noise or sound effects are audible.",1,10.362727,-2.01327
1105ya,1105ya-20250424083704-1460453455503005,"(1) A female voice speaks in an energetic and high-pitched tone in Mandarin Chinese for the first few seconds. (2) An upbeat, mid-tempo pop song with a strong electronic beat takes over as the primary audio. (3) The music remains constant through the end, with very low-level outdoor ambient noise barely audible underneath.",3,9.203283,2.5730999
1105ya,1105ya-20250424103804-2107309306761698,"(1) Upbeat pop music begins with a rhythmic beat and melodic male vocals. (2) The music continues at a steady pace as the vocals deliver a lyrical line; no environmental sounds or physical movement noises are audible. (3) The song remains at a consistent volume through to the end of the clip, maintaining a smooth, high-quality studio production sound.",1,10.319419,-1.9470857
1105ya,1105ya-20250427191246-898834839554759,"(1) The audio begins with a sudden, loud roar from a massive crowd. No distinct background music is present. (2) High-pitched screams and collective shouting from the audience dominate the soundscape as the physical altercation on court escalates. (3) The ambient noise of the stadium, including the buzzing of thousands of voices and distant whistles, remains constant throughout the clip.",0,12.320857,0.43549138
1105ya,1105ya-20250528012539-1967870180434703,"(1) A rhythmic hip-hop beat begins immediately with a deep bass and percussive 'Bim Bam Boom' sound pattern. (2) A male voice enters, rapping lyrics with a confident and steady flow: 'The type of shit I'm on you wouldn't understand, the type of kits I'm on you wouldn't understand.' The music continues at a consistent tempo without any audible ambient noise from the airplane or the clothing shop.",1,10.823149,-1.9759601
1105ya,1105ya-20250530013117-1363330722233207,"(1) An upbeat electronic pop track begins immediately, featuring a clear female vocal singing the phrase 'That's right, I did that'. The BGM has a steady, rhythmic drum machine beat. (2) The vocals repeat the lyrical hook over the same energetic tempo; no ambient noise or external sound effects are present in the studio-quality recording. (3) The music maintains its intensity through the end of the clip, concluding with the rhythmic instrumental beat as the vocals cease.",1,10.53566,-1.5211886
1105ya,1105ya-20250628113358-1675954567111168,"(1) Upbeat, mid-tempo electronic background music starts. A male voice speaks in a dismissive, confident tone in Mandarin, followed by shorter responses from two female voices. Ambient pier noise is faint. (2) The audio shifts abruptly as the music continues but is partially drowned out by loud, high-pitched group screaming and intense wind noise. (3) Rhythmic mechanical whooshing sounds from the ride are audible alongside the continuous screaming and the persistent background track.",4,11.286917,2.0692198
